Owner	Project	Language ID	Bible ID	Book ID	
pjoakes	en_ust_hab_book	en	ust	hab	
pjoakes	en_ust_hos_book	en	ust	hos	
pjoakes	en_ust_jon_book	en	ust	jon	
pjoakes	en_ust_jos_book	en	ust	jos	
pjoakes	en_ust_jud_book	en	ust	jud	
pjoakes	en_ust_lev_book	en	ust	lev	
pjoakes	en_ust_luk_book	en	ust	luk	
pjoakes	en_ust_mrk_book	en	ust	mrk	
pjoakes	en_ust_neh_book	en	ust	neh	
pjoakes	en_ust_num_book	en	ust	num	
pjoakes	en_ust_oba_book	en	ust	oba	
pjoakes	en_ust_phm_book	en	ust	phm	
pjoakes	en_ust_pro_book	en	ust	pro	
pjoakes	en_ust_psa_book	en	ust	psa	
pjoakes	en_ust_rev_book	en	ust	rev	
pjoakes	en_ust_rut_book	en	ust	rut	
pjoakes	en_ust_tit_book	en	ust	tit	
pjoakes	es-419_tpl_3jn_book	es-419	tpl	3jn	
pjoakes	es-419_tps_3jn_book	es-419	tps	3jn	
pjoakes	es-419_ulb_gal_book	es-419	ulb	gal	
pjoakes	ru_ulba_mrk_book	ru	ulba	mrk	
pjoakes	ru_ulbb_mrk_book	ru	ulbb	mrk	
pjoakes	ru_ult_tit_book	ru	ult	tit	
Pradeep_Kaki	en_ust_2ti_book	en	ust	2ti	
Pradeep_Kaki	te_glt_1pe_book	te	glt	1pe	
Pradeep_Kaki	te_glt_1th_book	te	glt	1th	
Pradeep_Kaki	te_glt_col_book	te	glt	col	
Pradeep_Kaki	te_glt_jhn_book	te	glt	jhn	
Pradeep_Kaki	te_gst_1th_book	te	gst	1th	
Pradeep_Kaki	te_gst_2pe_book	te	gst	2pe	
Pradeep_Kaki	te_gst_jhn_book	te	gst	jhn	
Pradeep_Kaki	te_gst_jud_book	te	gst	jud	
Pradeep_Kaki	te_gst_phm_book	te	gst	phm	
Pradeep_Kaki	te_tglt_1co_book	te	tglt	1co	
Pradeep_Kaki	te_tglt_1jn_book	te	tglt	1jn	
Pradeep_Kaki	te_tglt_1pe_book	te	tglt	1pe	
Pradeep_Kaki	te_tglt_1ti_book	te	tglt	1ti	
Pradeep_Kaki	te_tglt_2co_book	te	tglt	2co	
Pradeep_Kaki	te_tglt_2jn_book	te	tglt	2jn	
Pradeep_Kaki	te_tglt_2pe_book	te	tglt	2pe	
Pradeep_Kaki	te_tglt_2th_book	te	tglt	2th	
Pradeep_Kaki	te_tglt_2ti_book	te	tglt	2ti	
Pradeep_Kaki	te_tglt_3jn_book	te	tglt	3jn	
Pradeep_Kaki	te_tglt_eph_book	te	tglt	eph	
Pradeep_Kaki	te_tglt_jas_book	te	tglt	jas	
Pradeep_Kaki	te_tglt_jhn_book	te	tglt	jhn	
Pradeep_Kaki	te_tglt_jon_book	te	tglt	jon	
Pradeep_Kaki	te_tglt_jud_book	te	tglt	jud	
Pradeep_Kaki	te_tglt_luk_book	te	tglt	luk	
Pradeep_Kaki	te_tglt_mrk_book	te	tglt	mrk	
Pradeep_Kaki	te_tglt_phm_book	te	tglt	phm	
Pradeep_Kaki	te_tglt_php_book	te	tglt	php	
Pradeep_Kaki	te_tglt_rut_book	te	tglt	rut	
Pradeep_Kaki	te_tglt_tit_book	te	tglt	tit	
Pradeep_Kaki	te_tgst_1co_book	te	tgst	1co	
Pradeep_Kaki	te_tgst_1jn_book	te	tgst	1jn	
Pradeep_Kaki	te_tgst_1pe_book	te	tgst	1pe	
Pradeep_Kaki	te_tgst_1ti_book	te	tgst	1ti	
Pradeep_Kaki	te_tgst_2co_book	te	tgst	2co	
Pradeep_Kaki	te_tgst_2jn_book	te	tgst	2jn	
Pradeep_Kaki	te_tgst_2ti_book	te	tgst	2ti	
Pradeep_Kaki	te_tgst_3jn_book	te	tgst	3jn	
Pradeep_Kaki	te_tgst_col_book	te	tgst	col	
Pradeep_Kaki	te_tgst_eph_book	te	tgst	eph	
Pradeep_Kaki	te_tgst_jas_book	te	tgst	jas	
Pradeep_Kaki	te_tgst_jhn_book	te	tgst	jhn	
Pradeep_Kaki	te_tgst_jon_book	te	tgst	jon	
Pradeep_Kaki	te_tgst_mrk_book	te	tgst	mrk	
Pradeep_Kaki	te_tgst_php_book	te	tgst	php	
Pradeep_Kaki	te_tgst_rut_book	te	tgst	rut	
Pradeep_Kaki	te_tgst_tit_book	te	tgst	tit	
Pro	ru_lit_1co_book	ru	lit	1co	
Pro	ru_lit_3jn_book	ru	lit	3jn	
Pro	ru_lit_eph_book	ru	lit	eph	
Pro	ru_lit_luk_book	ru	lit	luk	
Pro	ru_lit_rom_book	ru	lit	rom	
Pro	ru_lit_tit_book	ru	lit	tit	
Pro	ru_rbl_act_book	ru	rbl	act	
Pro	ru_rlb_phm_book	ru	rlb	phm	
Pro	ru_rlob_1ti_book	ru	rlob	1ti	
Pro	ru_rlob_3jn_book	ru	rlob	3jn	
Pro	ru_rlob_luk_book	ru	rlob	luk	
Pro	ru_rob_eph_book	ru	rob	eph	
Pro	ru_rob_phm_book	ru	rob	phm	
Pro	ru_ulb_1co_book	ru	ulb	1co	
Pro	ru_ulb_3jn_book	ru	ulb	3jn	
Pro	ru_ulb_act_book	ru	ulb	act	
Pro	ru_ulb_luk_book	ru	ulb	luk	
Pro	ru_ulb_rom_book	ru	ulb	rom	
Pro	ru_ulb_tit_book	ru	ulb	tit	
prorlandosantos	en-x-demo2_reg_tit_book	en-x-demo2	reg	tit	
qa1	en_ulb_tit_book	en	ulb	tit	
qa1	en_ult_3jn_book	en	ult	3jn	
qa1	en_ult_luk_book	en	ult	luk	
qa11	en_ult_2jn_book	en	ult	2jn	
qa98	en_ult_tit_book	en	ult	tit	
qa99	abu_reg_tit_book	abu	reg	tit	
qa99	ar_nav_tit_book	ar	nav	tit	
qa99	en_aaa_tit_book	en	aaa	tit	
qa99	en_aaaa_tit_book	en	aaaa	tit	
qa99	en_bbbb_tit_book	en	bbbb	tit	
qa99	en_edit_tit_book	en	edit	tit	
qa99	en_five_tit_book	en	five	tit	
qa99	en_full_tit_book	en	full	tit	
qa99	en_locl_gal_book	en	locl	gal	
qa99	en_numb_gal_book	en	numb	gal	
qa99	en_old_gen_book	en	old	gen	
qa99	en_oldg_act_book	en	oldg	act	
qa99	en_onln_gal_book	en	onln	gal	
qa99	en_prc_tit_book	en	prc	tit	
qa99	en_prct_tit_book	en	prct	tit	
qa99	en_rset_gal_book	en	rset	gal	
qa99	en_tess_rut_book	en	tess	rut	
qa99	en_test_act_book	en	test	act	
qa99	en_test_gen_book	en	test	gen	
qa99	en_test_tit_book	en	test	tit	
qa99	en_ulb_gal_book	en	ulb	gal	
qa99	en_ulb_gen_book	en	ulb	gen	
qa99	en_ulb_psa_book	en	ulb	psa	
qa99	en_ult_1pe_book	en	ult	1pe	
qa99	en_ult_1th_book	en	ult	1th	
qa99	en_ult_act_book	en	ult	act	
qa99	en_ult_eph_book	en	ult	eph	
qa99	en_ult_gal_book	en	ult	gal	
qa99	en_ult_rom_book	en	ult	rom	
qa99	en_ult_tit_book	en	ult	tit	
qa99	en_ulta_tit_book	en	ulta	tit	
qa99	en_ultt_rut_book	en	ultt	rut	
qa99	en_uult_rut_book	en	uult	rut	
qa99	en_yyyy_tit_book	en	yyyy	tit	
qa99	es-419_ulb_tit_book	es-419	ulb	tit	
qa99	fr_ulb_tit_book	fr	ulb	tit	
qa99	ru_ulb_jhn_book	ru	ulb	jhn	
Raajeshkumar	te_glt_jhn_book	te	glt	jhn	
Raajeshkumar	te_glt_mrk_book	te	glt	mrk	
Raajeshkumar	te_gst_1co_book	te	gst	1co	
Raajeshkumar	te_gst_2th_book	te	gst	2th	
Raajeshkumar	te_tglt_1pe_book	te	tglt	1pe	
Raajeshkumar	te_tglt_2co_book	te	tglt	2co	
Raajeshkumar	te_tgst_1pe_book	te	tgst	1pe	
Raajeshkumar	te_tgst_2co_book	te	tgst	2co	
Raajeshkumar	te_tgst_jhn_book	te	tgst	jhn	
Raajeshkumar	te_tgst_mrk_book	te	tgst	mrk	
raglay_2021	rgs_rlt_1co_book	rgs	rlt	1co	
raglay_2021	rgs_rlt_1jn_book	rgs	rlt	1jn	
raglay_2021	rgs_rlt_1pe_book	rgs	rlt	1pe	
raglay_2021	rgs_rlt_1th_book	rgs	rlt	1th	
raglay_2021	rgs_rlt_1ti_book	rgs	rlt	1ti	
raglay_2021	rgs_rlt_2co_book	rgs	rlt	2co	
raglay_2021	rgs_rlt_2jn_book	rgs	rlt	2jn	
raglay_2021	rgs_rlt_2pe_book	rgs	rlt	2pe	
raglay_2021	rgs_rlt_2th_book	rgs	rlt	2th	
raglay_2021	rgs_rlt_2ti_book	rgs	rlt	2ti	
raglay_2021	rgs_rlt_3jn_book	rgs	rlt	3jn	
raglay_2021	rgs_rlt_act_book	rgs	rlt	act	
raglay_2021	rgs_rlt_col_book	rgs	rlt	col	
raglay_2021	rgs_rlt_eph_book	rgs	rlt	eph	
raglay_2021	rgs_rlt_gal_book	rgs	rlt	gal	
raglay_2021	rgs_rlt_heb_book	rgs	rlt	heb	
raglay_2021	rgs_rlt_jas_book	rgs	rlt	jas	
raglay_2021	rgs_rlt_jhn_book	rgs	rlt	jhn	
raglay_2021	rgs_rlt_jud_book	rgs	rlt	jud	
raglay_2021	rgs_rlt_luk_book	rgs	rlt	luk	
raglay_2021	rgs_rlt_mat_book	rgs	rlt	mat	
raglay_2021	rgs_rlt_mrk_book	rgs	rlt	mrk	
raglay_2021	rgs_rlt_phm_book	rgs	rlt	phm	
raglay_2021	rgs_rlt_php_book	rgs	rlt	php	
raglay_2021	rgs_rlt_rev_book	rgs	rlt	rev	
raglay_2021	rgs_rlt_rom_book	rgs	rlt	rom	
raglay_2021	rgs_rlt_tit_book	rgs	rlt	tit	
Raju_Abraham	bdv_bdv_act_book	bdv	bdv	act	
Raju_Abraham	ory_ado_eph_book	ory	ado	eph	
ramadhikary	ne_ult_act_book	ne	ult	act	
rameshwar_yadav	ne_glt_heb_book	ne	glt	heb	
ramosdr	en_ult_job_book	en	ult	job	
ramyadav	ne_glt_1pe_book	ne	glt	1pe	
ramyadav	ne_glt_rev_book	ne	glt	rev	
ramyadav	ne_ulb_phm_book	ne	ulb	phm	
ramyadav	ne_ult_1co_book	ne	ult	1co	
ramyadav	ne_ult_1jn_book	ne	ult	1jn	
ramyadav	ne_ult_1th_book	ne	ult	1th	
ramyadav	ne_ult_1ti_book	ne	ult	1ti	
ramyadav	ne_ult_2co_book	ne	ult	2co	
ramyadav	ne_ult_2jn_book	ne	ult	2jn	
ramyadav	ne_ult_2pe_book	ne	ult	2pe	
ramyadav	ne_ult_2th_book	ne	ult	2th	
ramyadav	ne_ult_2ti_book	ne	ult	2ti	
ramyadav	ne_ult_3jn_book	ne	ult	3jn	
ramyadav	ne_ult_act_book	ne	ult	act	
ramyadav	ne_ult_col_book	ne	ult	col	
